Strain	Environment	Experiment	Flask	Avg_GR	DFE_mean	Env_GR	Env_DFE_mean	GR_std	GR_max	GR_std_max_excluded	Env_series	DFE_graph
LK5-G03	30_SC3	LK5-G03_30_SC3	1	0.107284640641059	0.011573786035262235	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-G03	30_SC5	LK5-G03_30_SC5	1	0.20658421390277298	0.01878244586736978	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-G03	30_SC7	LK5-G03_30_SC7	1	0.21097591849602698	-0.0017219325738024784	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-G03	37_SC3	LK5-G03_37_SC3	2	0.24544147205545302	0.0017115938188156197	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-G03	37_SC5	LK5-G03_37_SC5	1	0.274749406894138	-0.008488045120324868	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-G03	37_SC7	LK5-G03_37_SC7	1	0.19937403625731248	-0.016441865261878894	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK5-H12	30_SC3	LK5-H12_30_SC3	2	0.17338969909837398	0.0003641712421610121	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK5-H12	30_SC5	LK5-H12_30_SC5	2	0.29706542240377654	0.0028405807774245125	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK5-H12	30_SC7	LK5-H12_30_SC7	2	0.24724481366018453	-0.007945113676179437	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK5-H12	37_SC3	LK5-H12_37_SC3	2	0.29486916866622004	-0.0129427145629304	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK5-H12	37_SC5	LK5-H12_37_SC5	1	0.30538582199201403	-0.013593169166499218	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK5-H12	37_SC7	LK5-H12_37_SC7	1	0.1508786580310505	-0.014330919034563279	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK6-A05	30_SC3	LK6-A05_30_SC3	2	0.1926990669151425	-0.003844715574322604	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-A05	30_SC5	LK6-A05_30_SC5	2	0.3054006129221635	0.004654856052125091	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-A05	30_SC7	LK6-A05_30_SC7	3	0.24335815189964852	-0.0054114705752724545	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-A05	37_SC3	LK6-A05_37_SC3	2	0.2893701255202045	-0.013603626079636659	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-A05	37_SC5	LK6-A05_37_SC5	1	0.31486885344588955	-0.01589902265594106	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-A05	37_SC7	LK6-A05_37_SC7	2	0.27554696939663403	-0.025120326070283472	0.35644621699999995;0.1926990669151425;0.3054006129221635;0.24335815189964852;0.2893701255202045;0.31486885344588955;0.27554696939663403	-0.02826992300287042;-0.003844715574322604;0.004654856052125091;-0.0054114705752724545;-0.013603626079636659;-0.01589902265594106;-0.025120326070283472	0.04154786904176848	0.31486885344588955	0.039909314573216996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-A05_dfes.png
LK6-B07	30_SC3	LK6-B07_30_SC3	2	0.12901032408805002	0.025510550548352582	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B07	30_SC5	LK6-B07_30_SC5	2	0.2439882388197865	0.025166522312964547	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B07	30_SC7	LK6-B07_30_SC7	2	0.1823897564825445	0.005451070376739095	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B07	37_SC3	LK6-B07_37_SC3	2	0.269309387265967	0.00141116009542346	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B07	37_SC5	LK6-B07_37_SC5	2	0.30248125216030153	-0.0023221678756077334	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B07	37_SC7	LK6-B07_37_SC7	2	0.16477005244663748	0.032901263538659666	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK6-B10	30_SC3	LK6-B10_30_SC3	3	0.1934520840002975	0.0016429066657411811	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-B10	30_SC5	LK6-B10_30_SC5	3	0.21149300277958202	0.010111409580996539	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-B10	30_SC7	LK6-B10_30_SC7	2	0.201468453501652	-0.004333942063851066	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-B10	37_SC3	LK6-B10_37_SC3	2	0.291844468662134	-0.012913844711481649	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-B10	37_SC5	LK6-B10_37_SC5	1	0.3202920890430485	-0.01632965523519882	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-B10	37_SC7	LK6-B10_37_SC7	1	0.0918577049343537	0.017658092857201844	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK6-D06	30_SC3	LK6-D06_30_SC3	2	0.132635351269398	0.013900281871794587	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D06	30_SC5	LK6-D06_30_SC5	1	0.1989759918324915	0.023468890554343896	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D06	30_SC7	LK6-D06_30_SC7	1	0.1900266801924565	-0.0018465905737160622	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D06	37_SC3	LK6-D06_37_SC3	1	0.20728234205966298	0.008609227382919929	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D06	37_SC5	LK6-D06_37_SC5	1	0.24372646175974053	0.0018974576626491113	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D06	37_SC7	LK6-D06_37_SC7	1	0.10080673631076525	0.013338666068089535	0.286625725;0.132635351269398;0.1989759918324915;0.1900266801924565;0.20728234205966298;0.24372646175974053;0.10080673631076525	-0.00534369250587452;0.013900281871794587;0.023468890554343896;-0.0018465905737160622;0.008609227382919929;0.0018974576626491113;0.013338666068089535	0.04791285669990054	0.24372646175974053	0.04179061063207483	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D06_dfes.png
LK6-D07	30_SC3	LK6-D07_30_SC3	3	0.1557849176364315	0.017416466572523073	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK6-D07	30_SC5	LK6-D07_30_SC5	2	0.3099085002157785	0.004988412691224737	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK6-D07	30_SC7	LK6-D07_30_SC7	2	0.26176675954018047	-0.003221062716661725	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK6-D07	37_SC3	LK6-D07_37_SC3	2	0.228615679114282	0.014989908877380718	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK6-D07	37_SC5	LK6-D07_37_SC5	1	0.2480919431808725	0.011710747470884032	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK6-D07	37_SC7	LK6-D07_37_SC7	2	0.236099704542919	0.00895354669847636	0.28209899099999997;0.1557849176364315;0.3099085002157785;0.26176675954018047;0.228615679114282;0.2480919431808725;0.236099704542919	-0.007163234338350908;0.017416466572523073;0.004988412691224737;-0.003221062716661725;0.014989908877380718;0.011710747470884032;0.00895354669847636	0.04594100021677671	0.3099085002157785	0.036895237809618016	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-D07_dfes.png
LK3-G08	YPD	LK3-G08_YPD	1	0.44380570799999997	-0.034978406811551406	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK4-D11	YPD	LK4-D11_YPD	1	0.289170535	-0.01034373983350513	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK5-C04	YPD	LK5-C04_YPD	1	0.404950025	-0.03905265796418651	0.404950025;0.151804164019067;0.187007833910394;0.179605343303129;0.287371470969924;0.333700865983497;0.12351799296433649	-0.03905265796418651;-0.0018681708243992665;0.01389558614224484;-0.005424479535347083;-0.012999188911599195;-0.02257510735706275;0.005670588650931363	0.07483883662890507	0.333700865983497	0.05548214629570878	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C04_dfes.png
LK1-B03	YPD	LK1-B03_YPD	1	0.288719558	-0.006354702286143745	0.288719558;0.15574839219686798;0.2323401309157015;0.23459194519068;0.23637238628424298;0.266178096944494;0.236619156975577	-0.006354702286143745;0.008941365776728757;0.004217548911262098;-0.005266064001695578;0.004017532948662988;0.011691276943705402;-0.00010069593755050384	0.03385812454370912	0.266178096944494	0.03173004227916897	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-B03_dfes.png
LK5-H12	YPD	LK5-H12_YPD	1	0.32608051499999996	-0.01934317096129358	0.32608051499999996;0.17338969909837398;0.29706542240377654;0.24724481366018453;0.29486916866622004;0.30538582199201403;0.1508786580310505	-0.01934317096129358;0.0003641712421610121;0.0028405807774245125;-0.007945113676179437;-0.0129427145629304;-0.013593169166499218;-0.014330919034563279	0.06169260400618342	0.30538582199201403	0.060715579528077504	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-H12_dfes.png
LK6-B07	YPD	LK6-B07_YPD	1	0.333288047	-0.009175183118045943	0.333288047;0.12901032408805002;0.2439882388197865;0.1823897564825445;0.269309387265967;0.30248125216030153;0.16477005244663748	-0.009175183118045943;0.025510550548352582;0.025166522312964547;0.005451070376739095;0.00141116009542346;-0.0023221678756077334;0.032901263538659666	0.06113218449127464	0.30248125216030153	0.051589484714286996	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B07_dfes.png
LK3-D01	YPD	LK3-D01_YPD	1	0.416184564	-0.02747774265952397	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK5-G03	YPD	LK5-G03_YPD	1	0.288619745	-0.0032199153953155874	0.288619745;0.107284640641059;0.20658421390277298;0.21097591849602698;0.24544147205545302;0.274749406894138;0.19937403625731248	-0.0032199153953155874;0.011573786035262235;0.01878244586736978;-0.0017219325738024784;0.0017115938188156197;-0.008488045120324868;-0.016441865261878894	0.05177523565552322	0.274749406894138	0.046132808343433335	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-G03_dfes.png
LK1-F05	YPD	LK1-F05_YPD	1	0.396509142	-0.036955967292116795	0.396509142;0.20807467675322602;0.3210109401660325;0.2724644305354945;0.333192815487568;0.357098282771796;0.1469145459001795	-0.036955967292116795;-0.002213605826928859;-0.005871350417741484;-0.007634642093794136;-0.015243509845519506;-0.022040405463678248;0.01766743985091512	0.07428972289592105	0.357098282771796	0.07021702654012754	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-F05_dfes.png
LK6-B10	YPD	LK6-B10_YPD	1	0.379777903	-0.029881498994501158	0.379777903;0.1934520840002975;0.21149300277958202;0.201468453501652;0.291844468662134;0.3202920890430485;0.0918577049343537	-0.029881498994501158;0.0016429066657411811;0.010111409580996539;-0.004333942063851066;-0.012913844711481649;-0.01632965523519882;0.017658092857201844	0.0738758221692659	0.3202920890430485	0.06369889050208635	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK6-B10_dfes.png
LK1-A02	YPD	LK1-A02_YPD	1	0.424568945	-0.022128223594093752	0.424568945;0.1054960214429438;0.17240764833997252;0.22200265259185548;0.32238190016574597;0.3538022026570745;0.21175006289332704	-0.022128223594093752;-0.0019813108449790455;0.016266445863446558;-0.02220659528158728;-0.015121714469078831;-0.014372531297672995;-0.015692427842438256	0.08472139904313708	0.3538022026570745	0.0707956623606865	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK1-A02_dfes.png
