Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
104,78751,in FUN30,180.0,64.0,20.0,,,-3.3129796880924904;-3.4837298990000236;-3.5108197084016535;nan;nan
104,79178,in FUN30,580.0,301.0,42.0,4.0,4.0,-2.804824199632859;-2.8113433773900676;-3.1886004136677344;-3.0916669575956846;-3.66576855071938
104,808074,in FUN30,108.0,12.0,31.0,,,-3.534828437708847;-4.2107286269362865;-3.320488010231362;nan;nan
104,80894,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,818619,in FUN30,5.0,,,,,-4.869282188859778;nan;nan;nan;nan
104,819646,in FUN30,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
104,826904,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,833305,in FUN30,434.0,183.0,39.0,1.0,1.0,-2.930762463683286;-3.0274587832534814;-3.2207850970391356;-3.693726948923647;nan
104,841338,in FUN30,705.0,271.0,89.0,5.0,5.0,-2.720063076204398;-2.8569405821095053;-2.862459697420722;-2.9947569445876283;-3.188647295999717
104,849283,in FUN30,414.0,162.0,57.0,4.0,4.0,-2.951251852074898;-3.08039485844128;-3.0559748483931433;-3.0916669575956846;-3.66576855071938
104,856795,in FUN30,790.0,406.0,135.0,5.0,5.0,-2.670625101905355;-2.681383839406717;-2.6815159355706286;-2.9947569445876283;nan
104,859612,in FUN30,1682.0,957.0,246.0,12.0,12.0,-2.342426201733903;-2.3089979352070675;-2.4209145969622554;-2.614545702876022;-2.551825198412543
104,868589,in FUN30,17.0,6.0,3.0,,,-4.337803271817522;-4.511758622600268;-4.334728449345972;nan;nan
104,902828,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,911154,in FUN30,160.0,71.0,7.0,,,-3.364132210539872;-3.4386515242648357;-3.966751664051378;nan;nan
104,91287,in FUN30,2.0,7.0,3.0,,,-5.267222197531815;-4.444811832969654;-4.334728449345972;nan;nan
104,915931,in FUN30,804.0,353.0,108.0,3.0,3.0,-2.6629961444473453;-2.7421351675960883;-2.778425948578685;-3.2166056942039845;nan
104,936642,in FUN30,320.0,164.0,38.0,3.0,3.0,-3.0631022148758906;-3.075066024936213;-3.2320661074488246;-3.2166056942039845;-3.3647385550553985
104,945415,in FUN30,40.0,30.0,,,,-3.9661922018678344;-3.8127886182642485;nan;nan;nan
104,98471,in FUN30,179.0,72.0,30.0,1.0,1.0,-3.3153991622159036;-3.4325773765526426;-3.334728449345972;-3.693726948923647;nan
104,987324,in FUN30,115.0,37.0,7.0,2.0,2.0,-3.507554352842185;-3.721708148916916;-3.966751664051378;-3.392696953259666;nan
104,993792,in FUN30,38.0,11.0,8.0,1.0,1.0,-3.9884685965789863;-4.248517187825686;-3.908759717073691;-3.693726948923647;nan
105,1066081,in EBS1,1933.0,1169.0,232.0,10.0,10.0,-2.282020339167244;-2.222095361822071;-2.446361719174735;-2.693726948923647;-3.188647295999717
105,108931,in EBS1,381.0,156.0,43.0,2.0,2.0,-2.9873272175201775;-3.0967852746294495;-3.178381248486048;-3.392696953259666;nan
105,1135368,in EBS1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
105,127700,in EBS1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
105,134091,in EBS1,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
105,139944,in EBS1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
105,158009,in EBS1,1604.0,478.0,264.0,12.0,12.0,-2.3630478292476518;-2.610481976371792;-2.390245777195804;-2.614545702876022;-3.66576855071938
105,19292,in EBS1,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
105,264566,in EBS1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
105,410572,in EBS1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
105,414099,in EBS1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
105,498792,in EBS1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
105,503180,in EBS1,1061.0,544.0,180.0,9.0,9.0,-2.542536809294456;-2.554310973285731;-2.5565771989623287;-2.739484439484322;nan
105,595543,in EBS1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
105,78002,in EBS1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
105,969912,in EBS1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
107,179925,in PDE2,23.0,11.0,2.0,,,-4.206524357178203;-4.248517187825686;-4.5108197084016535;nan;nan
107,311576,in PDE2,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
107,432395,in PDE2,205.0,49.0,2.0,,,-3.2564983321400423;-3.5997137929553973;-4.5108197084016535;nan;nan
107,524846,in PDE2,,1.0,,,,nan;-5.289909872983911;nan;nan;nan
107,632183,in PDE2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
107,687424,in PDE2,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
107,69704,in PDE2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
107,785093,in PDE2,9.0,,,,,-4.614009683756472;nan;nan;nan;nan
107,803724,in PDE2,55.0,17.0,,,,-3.827889503701553;-4.059460951605637;nan;nan;nan
107,803978,in PDE2,357.0,150.0,22.0,,,-3.0155839770836033;-3.11381861392823;-3.4694270232434286;nan;nan
108,1042368,in TRP2,7.0,,,,,-4.7231541531815395;nan;nan;nan;nan
108,1063617,in TRP2,18.0,9.0,2.0,,,-4.312979688092491;-4.335667363544586;-4.5108197084016535;nan;nan
108,1063805,in TRP2,1549.0,420.0,81.0,2.0,2.0,-2.3782007754365906;-2.6666605825860104;-2.903364685186985;-3.392696953259666;nan
108,1082820,in TRP2,136.0,46.0,3.0,,,-3.434713284825579;-3.627152041302337;-4.334728449345972;nan;nan
108,1085968,in TRP2,1163.0,775.0,138.0,2.0,2.0,-2.502672478467348;-2.4006081704776006;-2.6719706176643983;-3.392696953259666;nan
108,135036,in TRP2,780.0,424.0,69.0,,,-2.676157590505316;-2.662544016391178;-2.9730006133283795;nan;nan
108,149008,in TRP2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
108,238608,in TRP2,789.0,359.0,78.0,,,-2.6711751899863763;-2.7348154244055918;-2.9197551013751544;nan;nan
108,352218,in TRP2,1858.0,935.0,207.0,5.0,5.0,-2.299206483538174;-2.3190982621113934;-2.495879358608717;-2.9947569445876283;-3.3647385550553985
108,393900,in TRP2,902.0,286.0,102.0,6.0,6.0,-2.613045655653855;-2.833543839854868;-2.803249532303717;-2.915575698540003;nan
108,430654,in TRP2,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
108,432099,in TRP2,812.0,304.0,109.0,2.0,2.0,-2.6586961639546214;-2.8070362893751573;-2.7744232061250114;-3.392696953259666;nan
108,528449,in TRP2,388.0,193.0,48.0,,,-2.979420467601589;-3.0043525639761373;-3.1306084666900476;nan;nan
108,533845,in TRP2,41.0,20.0,,,,-3.955468336476061;-3.98887987731993;nan;nan;nan
108,537629,in TRP2,244.0,120.0,32.0,,,-3.1808623668570672;-3.210728626936286;-3.306699725745729;nan;nan
108,553356,in TRP2,279.0,144.0,50.0,,,-3.122647989922199;-3.1315473808886614;-3.112879699729616;nan;nan
108,562974,in TRP2,68.0,33.0,15.0,,,-3.7357432804895603;-3.7713959331060236;-3.6357584450099534;nan;nan
108,583035,in TRP2,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
108,596761,in TRP2,66.0,28.0,10.0,,,-3.7487082576539277;-3.8427518416416917;-3.8118497040656347;nan;nan
108,603100,in TRP2,151.0,105.0,9.0,,,-3.389275245902627;-3.268720573913973;-3.85760719462631;nan;nan
108,632214,in TRP2,74.0,,2.0,,,-3.69902047346482;nan;-4.5108197084016535;nan;nan
108,648971,in TRP2,83.0,25.0,13.0,,,-3.6491741008197227;-3.891969864311873;-3.697906351758798;nan;nan
108,653201,in TRP2,420.0,233.0,56.0,1.0,1.0,-2.945002902797896;-2.922553951957892;-3.0636616770594345;-3.693726948923647;nan
108,680731,in TRP2,870.0,490.0,72.0,,,-2.628732940577178;-2.5997137929553973;-2.954517207634366;nan;-3.66576855071938
108,693652,in TRP2,621.0,283.0,105.0,5.0,5.0,-2.7751605930192165;-2.838123437459621;-2.790660404995697;-2.9947569445876283;nan
108,702613,in TRP2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
108,750413,in TRP2,438.0,279.0,85.0,1.0,1.0,-2.926778082691697;-2.8443056697103133;-2.882430778351342;-3.693726948923647;nan
108,775874,in TRP2,101.0,50.0,12.0,,,-3.5639308194131543;-3.590939868647892;-3.73266845801801;nan;nan
108,776555,in TRP2,372.0,215.0,40.0,,,-2.997709253313899;-2.9574714130683057;-3.209789712737672;nan;nan
108,842509,in TRP2,177.0,69.0,18.0,,,-3.32027892683399;-3.4510607822466555;-3.5565771989623287;nan;nan
108,852169,in TRP2,2.0,10.0,,,,-5.267222197531815;-4.289909872983911;nan;nan;nan
108,907721,in TRP2,108.0,79.0,,,,-3.534828437708847;-3.3922827816934693;nan;nan;nan
108,942118,in TRP2,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
108,953949,in TRP2,331.0,138.0,37.0,1.0,1.0,-3.048424199420078;-3.150030786582674;-3.2436479799986397;-3.693726948923647;nan
108,970290,in TRP2,289.0,100.0,,,,-3.1073543504392487;-3.2899098729839107;nan;nan;-3.3647385550553985
108,983429,in TRP2,9.0,24.0,,,,-4.614009683756472;-3.9096986312723048;nan;nan;nan
109,102507,nearby SRB2,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
109,129781,nearby SRB2,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
109,172473,nearby SRB2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
109,264431,nearby SRB2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
109,727349,nearby SRB2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
109,731505,nearby SRB2,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
109,739372,nearby SRB2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
109,779066,nearby SRB2,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
