Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
114,842856,in STE24,6.0,,,,,-5.237183352107126;nan;nan;nan;nan
114,920947,in STE24,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
115,1046451,in FLC2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
115,1064829,in FLC2,11.0,1.0,4.0,3.0,3.0,-4.973941917332544;-5.323759340381414;-4.90871952818919;-4.810996007579687;nan
115,1067594,in FLC2,7.0,,,,,-5.1702365624765125;nan;nan;nan;nan
115,342670,in FLC2,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
115,430096,in FLC2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
115,545118,in FLC2,6.0,,,,,-5.237183352107126;nan;nan;nan;nan
115,867254,in FLC2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
117,1079461,in NOT3,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
117,243238,in NOT3,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
117,245896,in NOT3,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
117,297681,in NOT3,,3.0,7.0,5.0,5.0,nan;-4.846638085661751;-4.665681479502895;-4.589147257963331;nan
117,325,in NOT3,253.0,982.0,1420.0,1401.0,1401.0,-3.6122140813149515;-2.3316478525944637;-2.358491175134096;-2.141679127013575;-2.1289835973231934
117,583153,in NOT3,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
117,655913,in NOT3,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
117,691610,in NOT3,4185.0,3303.0,7341.0,6877.0,6877.0,-2.3936391401614903;-1.804850766689999;-1.6450242954457008;-1.4507182379573271;-1.2995266612100649
117,883906,in NOT3,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
117,88992,in NOT3,11.0,,,,,-4.973941917332544;nan;nan;nan;nan
119,1104357,in CBS1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
119,1106720,in CBS1,16.0,,13.0,6.0,6.0,-4.811214619834844;nan;-4.396836167210315;-4.509966011915706;nan
119,308366,in CBS1,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
119,427190,in CBS1,10.0,,1.0,1.0,1.0,-5.0153346024907695;nan;-5.510779519517152;-5.28811726229935;nan
119,579647,in CBS1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
119,63300,in CBS1,6755.0,902.0,1213.0,626.0,626.0,-2.18570924913272;-2.3685528028394716;-2.4269187186505796;-2.49154292908892;-2.526923605995231
119,735634,in CBS1,1518.0,230.0,253.0,134.0,134.0,-2.8340628309313076;-2.9620315043638206;-3.1076589983413347;-3.1610124639345423;-2.8949003912898252
119,869562,in CBS1,2759.0,399.0,503.0,213.0,213.0,-2.5745829020115836;-2.7227864446946652;-2.809211534461225;-2.959737658860612;-3.004044860714893
11,1093216,nearby UTP22,340.0,39.0,85.0,37.0,37.0,-3.483855685448514;-3.732694733354914;-3.58136059380286;-3.7199155382323545;-3.372021646009488
11,1115913,nearby UTP22,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
11,241678,nearby UTP22,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
11,392146,nearby UTP22,17.0,,,2.0,2.0,-4.784885681112495;nan;nan;-4.987087266635369;nan
11,937659,nearby UTP22,19.0,16.0,1.0,,,-4.736581001537941;-4.119639357725489;-5.510779519517152;nan;-4.150172896393132
11,943212,nearby UTP22,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
120,29422,nearby RPL16A,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
120,83061,nearby RPL16A,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
121,158411,in COG8,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
121,40257,in COG8,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
121,658246,in COG8,15310.0,2511.0,3132.0,1729.0,1729.0,-1.8303594117925082;-1.923912627668491;-2.0149577661312468;-2.0503222690254272;-2.063813065718383
122,159009,in SIR3,9775.0,1427.0,1160.0,594.0,594.0,-2.025217836422865;-2.1693353672667666;-2.446321530290234;-2.514330817318156;-3.0709916503455066
122,335889,in SIR3,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
122,556619,in SIR3,7.0,,,,,-5.1702365624765125;nan;nan;nan;nan
123,1061097,nearby SFP1,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
123,1155899,nearby SFP1,3223.0,924.0,1383.0,1096.0,1096.0,-2.5070742969784345;-2.3580873691613067;-2.3699573394078417;-2.248306708150999;-2.2258936103312497
123,201589,nearby SFP1,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
123,541746,nearby SFP1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
123,59120,nearby SFP1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
124,103631,nearby NUP157,5.0,,,,,-5.316364598154751;nan;nan;nan;nan
124,1138541,nearby NUP157,4.0,1.0,1.0,3.0,3.0,-5.413274611162807;-5.323759340381414;-5.510779519517152;-4.810996007579687;nan
124,289536,nearby NUP157,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
124,293787,nearby NUP157,19233.0,4228.0,5660.0,2682.0,2682.0,-1.731287570887375;-1.6976243617460247;-1.757963088328881;-1.8596584887837695;-1.94877577207268
124,348438,nearby NUP157,3.0,1.0,7.0,1.0,1.0,-5.538213347771107;-5.323759340381414;-4.665681479502895;-5.28811726229935;nan
124,397213,nearby NUP157,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
124,397314,nearby NUP157,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
124,438812,nearby NUP157,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
124,479390,nearby NUP157,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
124,506625,nearby NUP157,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
124,694939,nearby NUP157,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
127,1024357,in MPC2,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
127,1038258,in MPC2,6513.0,1017.0,1083.0,482.0,482.0,-2.2015535243166866;-2.316438387458669;-2.476151062891832;-2.6050702240605;-2.459976816364618
127,341027,in MPC2,4502.0,481.0,1055.0,449.0,449.0,-2.361929111826268;-2.6416142640075817;-2.487527059883441;-2.6358709212960263;-2.8714192954403024
127,419220,in MPC2,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
127,471727,in MPC2,4957.0,692.0,766.0,358.0,358.0,-2.3201156835856183;-2.4836532459246556;-2.6265507498845486;-2.7342342356554754;-2.9197239750148576
127,639051,in MPC2,1387.0,189.0,207.0,129.0,129.0,-2.8732581414174843;-3.0472975362081693;-3.194809174060235;-3.1775275520001007;-3.1501728963931312
127,744112,in MPC2,3620.0,489.0,610.0,277.0,277.0,-2.4566260319576037;-2.634450481257793;-2.7254496845063856;-2.8456374932349013;-3.372021646009488
127,818990,in MPC2,8.0,,1.0,,,-5.112244615498826;nan;-5.510779519517152;nan;nan
14,1032730,in DPB4,6.0,,,,,-5.237183352107126;nan;nan;nan;nan
14,183398,in DPB4,2558.0,887.0,1873.0,1027.0,1027.0,-2.6074340623481342;-2.375835720549687;-2.238241742141915;-2.2765468187020717;-2.3508323469395496
14,216201,in DPB4,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
14,286815,in DPB4,5824.0,1526.0,2569.0,1435.0,1435.0,-2.2501132361857885;-2.1402048067625516;-2.1010154152508065;-2.1312653612293384;-2.0819870346469695
14,407345,in DPB4,1425.0,411.0,616.0,364.0,364.0,-2.86151973814624;-2.7099175185053443;-2.721198807352727;-2.7270158786502936;-2.687774898494175
14,476216,in DPB4,1563.0,401.0,774.0,403.0,403.0,-2.821375624471582;-2.720614967761231;-2.62203855883426;-2.6828122161582404;-2.7699616546815253
14,640504,in DPB4,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
14,789379,in DPB4,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
14,880424,in DPB4,1.0,,,1.0,1.0,-6.0153346024907695;nan;nan;-5.28811726229935;nan
14,930971,in DPB4,3893.0,898.0,1954.0,1077.0,1077.0,-2.4250501987726074;-2.370483003714109;-2.2198549601343984;-2.255901559001368;-2.4098102068988876
15,1076326,in OCA1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
15,457600,in OCA1,99.0,6.0,27.0,23.0,23.0,-4.019699407893219;-4.54560808999777;-4.079415755358165;-3.926389426281757;-3.84914290072915
15,706485,in OCA1,2724.0,774.0,1334.0,998.0,998.0,-2.580127499250022;-2.435018379698521;-2.3856236899366223;-2.2889867210119785;-2.247082909401188
15,73924,in OCA1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
15,827507,in OCA1,2994.0,784.0,1514.0,1053.0,1053.0,-2.539082806483736;-2.4294432776969748;-2.3306536443530987;-2.265688891113863;-2.181689947839196
15,829558,in OCA1,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
15,922445,in OCA1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
15,959667,in OCA1,6134.0,1599.0,3382.0,2298.0,2298.0,-2.2275908308443024;-2.1199108766351786;-1.9816059162554296;-1.9267672379470833;-1.8426768584799185
15,975575,in OCA1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
16,105960,"in ADE5,7",1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
16,1156839,"in ADE5,7",14.0,1.0,5.0,2.0,2.0,-4.869206566812531;-5.323759340381414;-4.8118095151811335;-4.987087266635369;nan
