"Environment","Bio_rep","Flask","Strain","Mut_ID","Sel_coef"
"30_SC7","1","1","LK3-C12","122","-0.0293799371780173"
"30_SC7","1","1","LK3-C12","35","0.0137581280667313"
"30_SC7","1","1","LK3-C12","31","0.0262273385"
"30_SC7","1","1","LK3-C12","91","0.00556860185431468"
"30_SC7","1","1","LK3-C12","109","-0.015670284"
"30_SC7","1","1","LK3-C12","62","-0.0010494028152936"
"30_SC7","1","1","LK3-C12","7","0.0220786168281265"
"30_SC7","1","1","LK3-C12","40","0.0349002815801091"
"30_SC7","1","1","LK3-C12","88","0.0299019958987332"
"30_SC7","1","1","LK3-C12","30","-0.0203730337275765"
"30_SC7","1","1","LK3-C12","115","0.0198702562130353"
"30_SC7","1","1","LK3-C12","45","-0.0365120728604647"
"30_SC7","1","1","LK3-C12","72","0.0410927667859921"
"30_SC7","1","1","LK3-C12","80","0.00732324386142995"
"30_SC7","1","1","LK3-C12","19","-0.0043683023013375"
"30_SC7","1","1","LK3-C12","121","0.00524924190054786"
"30_SC7","1","1","LK3-C12","60","0.0212332524879738"
"30_SC7","1","1","LK3-C12","43","-0.00879946212003431"
"30_SC7","1","1","LK3-C12","46","-0.000534109746138946"
"30_SC7","1","1","LK3-C12","49","-0.0260606656771195"
"30_SC7","1","1","LK3-C12","47","0.000669188133445593"
"30_SC7","1","1","LK3-C12","83","-0.0353112295534208"
"30_SC7","1","1","LK3-C12","25","0.0119733272197356"
"30_SC7","1","1","LK3-C12","86","0.00866285103146828"
"30_SC7","1","1","LK3-C12","79","0.0033395925"
"30_SC7","1","1","LK3-C12","16","0.0103775848798853"
"30_SC7","1","1","LK3-C12","27","-0.00839193127923551"
"30_SC7","1","1","LK3-C12","81","0.030439384669491"
"30_SC7","1","1","LK3-C12","50","-0.027259118"
"30_SC7","1","1","LK3-C12","117","0.074351605"
"30_SC7","1","1","LK3-C12","119","-0.0221939875"
"30_SC7","1","1","LK3-C12","39","-0.10430375"
"30_SC7","1","1","LK3-C12","41","-0.0721492"
"30_SC7","1","1","LK3-C12","77","0.00435042653361653"
"30_SC7","1","1","LK3-C12","120","-0.013577822"
"30_SC7","1","1","LK3-C12","52","0.0257255246558151"
"30_SC7","1","1","LK3-C12","21","0.0236731808593102"
"30_SC7","1","1","LK3-C12","23","0.0524486789439091"
"30_SC7","1","1","LK3-C12","28","-0.0154640135"
"30_SC7","1","1","LK3-C12","101","-0.0024156835"
"30_SC7","1","2","LK1-B03","58","0.00762987143778554"
"30_SC7","1","2","LK1-B03","7","0.0144608870939866"
"30_SC7","1","2","LK1-B03","59","0.000917191617981072"
"30_SC7","1","2","LK1-B03","52","0.0143294160041617"
"30_SC7","1","2","LK1-B03","18","0.0089574358151836"
"30_SC7","1","2","LK1-B03","124","-0.0059065190355794"
"30_SC7","1","2","LK1-B03","92","0.03385552037159"
"30_SC7","1","2","LK1-B03","5","-0.02072665583827"
"30_SC7","1","2","LK1-B03","83","-0.0628881340518963"
"30_SC7","1","2","LK1-B03","102","0.00133207292855565"
"30_SC7","1","2","LK1-B03","103","0.00244568334432008"
"30_SC7","1","2","LK1-B03","33","-0.0239769450548471"
"30_SC7","1","2","LK1-B03","50","-0.0451105689136486"
"30_SC7","1","2","LK1-B03","1","-0.0275595474354091"
"30_SC7","1","2","LK1-B03","29","-0.00216862404662501"
"30_SC7","1","2","LK1-B03","114","-0.0302740020967709"
"30_SC7","1","2","LK1-B03","6","-0.000616799399066006"
"30_SC7","1","2","LK1-B03","66","0.0321711484978949"
"30_SC7","1","2","LK1-B03","53","0.0296599707820382"
"30_SC7","1","2","LK1-B03","123","0.0141121669853773"
"30_SC7","1","2","LK1-B03","84","0.040662077473767"
"30_SC7","1","2","LK1-B03","101","-0.0156473315365949"
"30_SC7","1","2","LK1-B03","81","0.0452760729683566"
"30_SC7","1","2","LK1-B03","51","0.00091700564663772"
"30_SC7","1","2","LK1-B03","80","-0.0364358374575162"
"30_SC7","1","2","LK1-B03","63","0.000556315877058087"
"30_SC7","1","2","LK1-B03","35","0.0199497909493121"
"30_SC7","1","2","LK1-B03","60","0.025083695975"
"30_SC7","1","2","LK1-B03","2","0.0170509331565576"
"30_SC7","1","2","LK1-B03","39","-0.17926988029793"
"30_SC7","1","2","LK1-B03","85","-0.00608555175320595"
"30_SC7","1","2","LK1-B03","61","-0.0702117962577646"
"30_SC7","1","2","LK1-B03","104","0.0152266129178168"
"30_SC7","1","2","LK1-B03","49","-0.00778503445085727"
"30_SC7","1","2","LK1-B03","62","0.00527388413386713"
"30_SC7","1","2","LK1-B03","94","-0.0182534261499594"
"30_SC7","1","2","LK1-B03","127","0.0236202120173826"
"30_SC7","1","2","LK1-B03","40","-0.0854385945788409"
"30_SC7","1","2","LK1-B03","95","-0.095289805"
"30_SC7","1","2","LK1-B03","96","-0.0561958598680675"
"30_SC7","1","2","LK1-B03","26","0.000227656749150772"
"30_SC7","1","2","LK1-B03","99","-0.00135986304335819"
"30_SC7","1","2","LK1-B03","15","0.027043960152919"
"30_SC7","1","2","LK1-B03","86","-0.0195416550193833"
"30_SC7","1","2","LK1-B03","55","-0.00349344246813262"
"30_SC7","1","2","LK1-B03","121","0.00498086897208838"
"30_SC7","1","2","LK1-B03","108","-0.0194726086545149"
"30_SC7","1","2","LK1-B03","67","-0.0275015701198316"
"30_SC7","1","2","LK1-B03","88","0.0308064223332438"
"30_SC7","1","2","LK1-B03","68","0.0115508775088614"
"30_SC7","1","2","LK1-B03","10","0.00071208407231879"
"30_SC7","1","2","LK1-B03","105","-0.0122446375"
"30_SC7","1","2","LK1-B03","44","0.0093980053115195"
"30_SC7","1","2","LK1-B03","73","0.0199153592903508"
"30_SC7","1","2","LK1-B03","107","-0.056614275"
"30_SC7","1","2","LK1-B03","78","-0.0102821761246967"
"30_SC7","1","2","LK1-B03","27","0.00815156518601852"
"30_SC7","1","2","LK1-B03","17","-0.00538917711071812"
"30_SC7","1","2","LK1-B03","69","0.0120052294278328"
"30_SC7","1","2","LK1-B03","91","0.015208187152911"
"30_SC7","1","2","LK1-B03","21","0.03753552"
"30_SC7","1","2","LK1-B03","14","0.00113816315122274"
"30_SC7","1","2","LK1-B03","9","-0.0121250543082696"
"30_SC7","1","2","LK1-B03","23","0.0226841986797997"
"30_SC7","1","2","LK1-B03","25","0.01386964"
"30_SC7","1","2","LK1-B03","43","-0.0220176558167075"
"30_SC7","1","2","LK1-B03","97","0.0283662802355992"
"30_SC7","1","2","LK1-B03","11","0.00167955227875503"
"30_SC7","1","2","LK1-B03","71","0.0166959081775006"
"30_SC7","1","2","LK1-B03","45","-0.0660108073800731"
"30_SC7","1","2","LK1-B03","28","-0.11301721588681"
"30_SC7","1","2","LK1-B03","46","-0.0124961327092512"
"30_SC7","1","2","LK1-B03","72","0.0431252817097776"
"30_SC7","1","2","LK1-B03","122","-0.0325775885857424"
"30_SC7","1","2","LK1-B03","110","0.00132122709859019"
"30_SC7","1","2","LK1-B03","75","-0.00761607015932964"
"30_SC7","1","2","LK1-B03","115","0.0404117774765203"
"30_SC7","1","2","LK1-B03","117","0.053068623"
"30_SC7","1","2","LK1-B03","22","-0.0329258568330048"
"30_SC7","1","2","LK1-B03","70","-0.00728765237792793"
"30_SC7","1","2","LK1-B03","42","0.0147073021489011"
"30_SC7","1","2","LK1-B03","82","0.00130344275"
"30_SC7","1","2","LK1-B03","120","-0.00369766574784166"
"30_SC7","1","2","LK1-B03","3","-0.0021774035"
"30_SC7","1","2","LK1-B03","41","-0.0547657475"
"30_SC7","1","2","LK1-B03","19","-0.0066089249925"
"30_SC7","1","2","LK1-B03","36","0.011018515"
"30_SC7","1","2","LK1-B03","24","-0.017862635"
"30_SC7","1","2","LK1-B03","57","-0.021601185225"
"30_SC7","1","2","LK1-B03","16","-0.0104575453983695"
"30_SC7","1","2","LK1-B03","76","-0.0864084630761562"
"30_SC7","1","2","LK1-B03","79","-0.0230843044"
"30_SC7","1","2","LK5-D09","108","-0.00542713185709701"
"30_SC7","1","2","LK5-D09","17","-0.00491242264768211"
"30_SC7","1","2","LK5-D09","36","-0.0193246795"
"30_SC7","1","2","LK5-D09","52","-0.00905632677259894"
"30_SC7","1","2","LK5-D09","40","-0.0295014415696617"
"30_SC7","1","2","LK5-D09","103","-0.0137229240366957"
"30_SC7","1","2","LK5-D09","71","-0.0343707597149207"
"30_SC7","1","2","LK5-D09","99","0.00167553428819061"
"30_SC7","1","2","LK5-D09","124","-0.00730461856211341"
"30_SC7","1","2","LK5-D09","18","-0.00407107842901419"
"30_SC7","1","2","LK5-D09","105","0.0186814856831214"
"30_SC7","1","2","LK5-D09","53","-0.0257890244642863"
"30_SC7","1","2","LK5-D09","46","-0.022109803770257"
"30_SC7","1","2","LK5-D09","127","-0.017786125276464"
"30_SC7","1","2","LK5-D09","51","0.000200381501688019"
"30_SC7","1","2","LK5-D09","117","0.0317692622236209"
"30_SC7","1","2","LK5-D09","42","0.011935115"
"30_SC7","1","2","LK5-D09","91","0.000346779333477347"
"30_SC7","1","2","LK5-D09","10","-0.00427849288070866"
"30_SC7","1","2","LK5-D09","120","-0.00358808750128406"
"30_SC7","1","2","LK5-D09","55","-0.0404457970595505"
"30_SC7","1","2","LK5-D09","72","0.00348930924798767"
"30_SC7","1","2","LK5-D09","6","-0.00128738788478708"
"30_SC7","1","2","LK5-D09","43","-0.0275101385159158"
"30_SC7","1","2","LK5-D09","76","-0.041279695"
"30_SC7","1","2","LK5-D09","30","0.00923518100268597"
"30_SC7","1","2","LK5-D09","66","0.0131751650720866"
"30_SC7","1","2","LK5-D09","15","0.0132442523799996"
"30_SC7","1","2","LK5-D09","29","0.000550784800058487"
"30_SC7","1","2","LK5-D09","59","-0.00778761811492372"
"30_SC7","1","2","LK5-D09","26","0.0014315354200756"
"30_SC7","1","2","LK5-D09","121","-0.0116409176851825"
"30_SC7","1","2","LK5-D09","62","-0.00404407943143866"
"30_SC7","1","2","LK5-D09","114","-0.00992490117742721"
"30_SC7","1","2","LK5-D09","63","-0.0372625084314586"
"30_SC7","1","2","LK5-D09","35","0.00407486898397128"
"30_SC7","1","2","LK5-D09","102","0.000393268003058557"
"30_SC7","1","2","LK5-D09","85","-0.00974016805588224"
"30_SC7","1","2","LK5-D09","80","-0.0155639999671726"
"30_SC7","1","2","LK5-D09","92","0.00449365735180611"
"30_SC7","1","2","LK5-D09","96","-0.0279815553719068"
"30_SC7","1","2","LK5-D09","110","-0.00682301550063508"
"30_SC7","1","2","LK5-D09","81","0.0242731983484457"
"30_SC7","1","2","LK5-D09","47","-0.0218240282111686"
"30_SC7","1","2","LK5-D09","57","-0.00236320375"
"30_SC7","1","2","LK5-D09","33","-0.0410940275678002"
"30_SC7","1","2","LK5-D09","104","0.00659273718208609"
"30_SC7","1","2","LK5-D09","58","0.00792800133036582"
"30_SC7","1","2","LK5-D09","83","-0.0206308860015106"
"30_SC7","1","2","LK5-D09","86","-0.0368294799402627"
"30_SC7","1","2","LK5-D09","84","0.0107956759457635"
"30_SC7","1","2","LK5-D09","70","-0.0101492567699494"
"30_SC7","1","2","LK5-D09","50","-0.0281237501952268"
"30_SC7","1","2","LK5-D09","14","-0.0100921747888229"
"30_SC7","1","2","LK5-D09","60","0.0142841793846076"
"30_SC7","1","2","LK5-D09","68","0.0053395471477147"
"30_SC7","1","2","LK5-D09","27","-0.0053310588403972"
"30_SC7","1","2","LK5-D09","94","-0.0122143641117584"
"30_SC7","1","2","LK5-D09","115","0.0100452188991552"
"30_SC7","1","2","LK5-D09","44","0.00490081211214868"
"30_SC7","1","2","LK5-D09","5","-0.00561158143435556"
"30_SC7","1","2","LK5-D09","97","0.00989017301124134"
"30_SC7","1","2","LK5-D09","1","-0.000124902118325341"
"30_SC7","1","2","LK5-D09","7","0.00538923016654269"
"30_SC7","1","2","LK5-D09","77","-0.05554606"
"30_SC7","1","2","LK5-D09","19","0.00207017240095627"
"30_SC7","1","2","LK5-D09","78","-0.00170263692468262"
"30_SC7","1","2","LK5-D09","122","-0.0162702808486347"
"30_SC7","1","2","LK5-D09","49","-0.0345538628662581"
"30_SC7","1","2","LK5-D09","67","-0.0422488426083298"
"30_SC7","1","2","LK5-D09","21","-0.00470581702447609"
"30_SC7","1","2","LK5-D09","24","0.00221030954440899"
"30_SC7","1","2","LK5-D09","82","0.0059090075"
"30_SC7","1","2","LK5-D09","3","-0.0121451612824969"
"30_SC7","1","2","LK5-D09","107","-0.0522189366356949"
"30_SC7","1","2","LK5-D09","123","0.00429983126797267"
"30_SC7","1","2","LK5-D09","9","-0.00597295275"
"30_SC7","1","2","LK5-D09","45","-0.0608403711005472"
"30_SC7","1","2","LK5-D09","69","0.0147619352300997"
"30_SC7","1","2","LK5-D09","88","0.0194952490987097"
"30_SC7","1","2","LK5-D09","11","0.000880132141258237"
"30_SC7","1","2","LK5-D09","22","0.00109484754575546"
"30_SC7","1","2","LK5-D09","23","0.0011870925"
"30_SC7","1","2","LK5-D09","2","0.00337564854414299"
"30_SC7","1","2","LK5-D09","25","-0.0315441733883769"
"30_SC7","1","2","LK5-D09","101","-0.0354478787977066"
"30_SC7","1","2","LK5-D09","16","0.0042741825"
"30_SC7","1","2","LK1-B05","44","0.00353943213468498"
"30_SC7","1","2","LK1-B05","88","0.0172894125876014"
"30_SC7","1","2","LK1-B05","17","0.00607416438695831"
"30_SC7","1","2","LK1-B05","101","-0.0325301133237868"
"30_SC7","1","2","LK1-B05","124","-0.00441514979753462"
"30_SC7","1","2","LK1-B05","76","-0.00144776728176998"
"30_SC7","1","2","LK1-B05","15","0.0374449004534735"
"30_SC7","1","2","LK1-B05","127","0.0116941707997671"
"30_SC7","1","2","LK1-B05","10","-0.00324566110115247"
"30_SC7","1","2","LK1-B05","114","-0.00442547118149729"
"30_SC7","1","2","LK1-B05","72","0.0456739849085787"
"30_SC7","1","2","LK1-B05","81","0.0509305303225497"
"30_SC7","1","2","LK1-B05","73","-0.0884796883672331"
"30_SC7","1","2","LK1-B05","102","-0.00328694263271624"
"30_SC7","1","2","LK1-B05","97","0.0226604050335555"
"30_SC7","1","2","LK1-B05","115","0.0195856370014804"
"30_SC7","1","2","LK1-B05","108","-0.00729514338036077"
"30_SC7","1","2","LK1-B05","99","-7.57885458502229e-05"
"30_SC7","1","2","LK1-B05","119","-0.00775172224164746"
"30_SC7","1","2","LK1-B05","66","0.0158847695035991"
"30_SC7","1","2","LK1-B05","82","0.0222747618308339"
"30_SC7","1","2","LK1-B05","45","-0.0720903780369837"
"30_SC7","1","2","LK1-B05","14","0.013652728883949"
"30_SC7","1","2","LK1-B05","6","-0.00746292369797279"
"30_SC7","1","2","LK1-B05","67","-0.0172496465693938"
"30_SC7","1","2","LK1-B05","7","0.0102149084743062"
"30_SC7","1","2","LK1-B05","69","0.00855475661968723"
"30_SC7","1","2","LK1-B05","40","-0.0248647288750791"
"30_SC7","1","2","LK1-B05","33","0.0119904002089353"
"30_SC7","1","2","LK1-B05","62","-0.00880507975823161"
"30_SC7","1","2","LK1-B05","27","-0.00518056937863578"
"30_SC7","1","2","LK1-B05","42","0.0174715822904576"
"30_SC7","1","2","LK1-B05","91","0.000516330168938207"
"30_SC7","1","2","LK1-B05","64","-0.0678236031"
"30_SC7","1","2","LK1-B05","71","0.00013367503212721"
"30_SC7","1","2","LK1-B05","68","0.000347671478222934"
"30_SC7","1","2","LK1-B05","58","0.00591183530551523"
"30_SC7","1","2","LK1-B05","103","-0.00380476816564283"
"30_SC7","1","2","LK1-B05","117","0.049493315"
"30_SC7","1","2","LK1-B05","107","-0.0306898728088883"
"30_SC7","1","2","LK1-B05","85","-0.0168404417368288"
"30_SC7","1","2","LK1-B05","104","0.00940151777475677"
"30_SC7","1","2","LK1-B05","18","-0.00947759745301667"
"30_SC7","1","2","LK1-B05","16","-0.0128624854095826"
"30_SC7","1","2","LK1-B05","26","-0.00221354104205277"
"30_SC7","1","2","LK1-B05","123","0.0146711477883769"
"30_SC7","1","2","LK1-B05","83","-0.0827525288211579"
"30_SC7","1","2","LK1-B05","59","0.000484470216927789"
"30_SC7","1","2","LK1-B05","30","0.000802570521485723"
"30_SC7","1","2","LK1-B05","63","-0.0256248791164668"
"30_SC7","1","2","LK1-B05","75","0.012755621500502"
"30_SC7","1","2","LK1-B05","46","-0.0170938232361987"
"30_SC7","1","2","LK1-B05","77","-0.00329120042964629"
"30_SC7","1","2","LK1-B05","51","-0.00656762109912479"
"30_SC7","1","2","LK1-B05","2","0.00574382442178236"
"30_SC7","1","2","LK1-B05","5","-0.0123438068541764"
"30_SC7","1","2","LK1-B05","80","-0.0393443027701463"
"30_SC7","1","2","LK1-B05","19","0.014562275"
"30_SC7","1","2","LK1-B05","21","0.0344869369144163"
"30_SC7","1","2","LK1-B05","94","-0.0204169321731666"
"30_SC7","1","2","LK1-B05","29","-0.0187506064763949"
"30_SC7","1","2","LK1-B05","110","0.00104097960582595"
"30_SC7","1","2","LK1-B05","11","0.00165324709517263"
"30_SC7","1","2","LK1-B05","50","-0.0438568413465486"
"30_SC7","1","2","LK1-B05","105","0.0187577124326294"
"30_SC7","1","2","LK1-B05","57","-0.0364886416"
"30_SC7","1","2","LK1-B05","9","-0.0102673125640373"
"30_SC7","1","2","LK1-B05","84","0.0404238825996092"
"30_SC7","1","2","LK1-B05","70","-0.003139077364485"
"30_SC7","1","2","LK1-B05","92","0.0351125457182133"
"30_SC7","1","2","LK1-B05","121","-0.012768260512073"
"30_SC7","1","2","LK1-B05","23","0.00571140932156565"
"30_SC7","1","2","LK1-B05","109","0.028504783372955"
"30_SC7","1","2","LK1-B05","86","0.0468083234209968"
"30_SC7","1","2","LK1-B05","55","0.00384116458656803"
"30_SC7","1","2","LK1-B05","25","0.000827004483635019"
"30_SC7","1","2","LK1-B05","1","-0.00530953900788273"
"30_SC7","1","2","LK1-B05","34","-0.000629079111585219"
"30_SC7","1","2","LK1-B05","36","0.0100916388268144"
"30_SC7","1","2","LK1-B05","41","-0.0063079627652235"
"30_SC7","1","2","LK1-B05","96","-0.0519303481716847"
"30_SC7","1","2","LK1-B05","43","-0.0578848810746922"
"30_SC7","1","2","LK1-B05","120","-0.0036496989"
"30_SC7","1","2","LK1-B05","35","0.0264547225942884"
"30_SC7","1","2","LK1-B05","22","0.01519102525"
"30_SC7","1","2","LK1-B05","60","0.025523065"
"30_SC7","1","2","LK1-B05","52","-0.0294620025"
"30_SC7","1","2","LK1-B05","47","-0.00962376084667378"
"30_SC7","1","2","LK1-B05","39","-0.092349145"
"30_SC7","1","2","LK1-B05","53","0.0072724875"
"30_SC7","1","2","LK1-B05","3","0.002928735"
"30_SC7","1","2","LK1-B05","122","0.005585495"
"30_SC7","1","2","LK6-D07","99","-0.000725403469500004"
"30_SC7","1","2","LK6-D07","27","0.000572774931213949"
"30_SC7","1","2","LK6-D07","53","-0.0178644495"
"30_SC7","1","2","LK6-D07","127","0.0214559317171578"
"30_SC7","1","2","LK6-D07","108","-0.00955147690989343"
"30_SC7","1","2","LK6-D07","73","-0.0159807008142677"
"30_SC7","1","2","LK6-D07","102","0.00349456509562055"
"30_SC7","1","2","LK6-D07","114","0.0091548685178423"
"30_SC7","1","2","LK6-D07","36","0.03773918"
"30_SC7","1","2","LK6-D07","44","0.00411901825424812"
"30_SC7","1","2","LK6-D07","66","0.0075586267125979"
"30_SC7","1","2","LK6-D07","1","-0.00268933675023212"
"30_SC7","1","2","LK6-D07","85","-0.0046205218312331"
"30_SC7","1","2","LK6-D07","2","0.0116959541528192"
"30_SC7","1","2","LK6-D07","68","0.00633196256267937"
"30_SC7","1","2","LK6-D07","96","-0.06162345"
"30_SC7","1","2","LK6-D07","88","0.02710962512592"
"30_SC7","1","2","LK6-D07","45","-0.037946825"
"30_SC7","1","2","LK6-D07","7","0.0131645338167605"
"30_SC7","1","2","LK6-D07","14","0.0108814542793647"
"30_SC7","1","2","LK6-D07","55","0.00145634028393359"
"30_SC7","1","2","LK6-D07","50","0.0228570682241707"
"30_SC7","1","2","LK6-D07","103","0.0179820921524194"
"30_SC7","1","2","LK6-D07","58","0.00380355216952782"
"30_SC7","1","2","LK6-D07","86","-0.00259342577054501"
"30_SC7","1","2","LK6-D07","72","0.0422951286358125"
"30_SC7","1","2","LK6-D07","11","-0.00815903450058172"
"30_SC7","1","2","LK6-D07","24","-0.01360985985"
"30_SC7","1","2","LK6-D07","97","0.0247162337507185"
"30_SC7","1","2","LK6-D07","124","-0.0102033673336049"
"30_SC7","1","2","LK6-D07","60","0.0124704675023004"
"30_SC7","1","2","LK6-D07","104","0.00677937693296355"
"30_SC7","1","2","LK6-D07","110","-0.00686945692912756"
"30_SC7","1","2","LK6-D07","6","0.00171913221577179"
"30_SC7","1","2","LK6-D07","123","0.0350884355250693"
"30_SC7","1","2","LK6-D07","33","-0.0288743949337547"
"30_SC7","1","2","LK6-D07","105","0.0110715912593796"
"30_SC7","1","2","LK6-D07","29","-0.00834739124682499"
"30_SC7","1","2","LK6-D07","81","0.0429697099070159"
"30_SC7","1","2","LK6-D07","5","-0.00855139715233255"
"30_SC7","1","2","LK6-D07","77","0.00670370309892274"
"30_SC7","1","2","LK6-D07","70","-0.00478000846006735"
"30_SC7","1","2","LK6-D07","59","-0.000724384080172519"
"30_SC7","1","2","LK6-D07","62","0.00698668643803508"
"30_SC7","1","2","LK6-D07","17","-0.00674654846924951"
"30_SC7","1","2","LK6-D07","71","-0.0350781177863789"
"30_SC7","1","2","LK6-D07","51","-0.00431705851969394"
"30_SC7","1","2","LK6-D07","91","-0.0041901077629608"
"30_SC7","1","2","LK6-D07","67","-0.0365259250207291"
"30_SC7","1","2","LK6-D07","23","0.00165570188728502"
"30_SC7","1","2","LK6-D07","120","-0.0025496305"
"30_SC7","1","2","LK6-D07","34","-0.000203632988698174"
"30_SC7","1","2","LK6-D07","82","0.0026266475"
"30_SC7","1","2","LK6-D07","40","-0.0138443654147466"
"30_SC7","1","2","LK6-D07","18","-0.0148451479377286"
"30_SC7","1","2","LK6-D07","47","-0.02116445"
"30_SC7","1","2","LK6-D07","3","-0.0126082436675"
"30_SC7","1","2","LK6-D07","94","0.0135918331848739"
"30_SC7","1","2","LK6-D07","115","0.02024364325"
"30_SC7","1","2","LK6-D07","122","-0.0204514342372422"
"30_SC7","1","2","LK6-D07","25","0.0478316150791444"
"30_SC7","1","2","LK6-D07","15","0.0255804007361898"
"30_SC7","1","2","LK6-D07","16","0.013470592385666"
"30_SC7","1","2","LK6-D07","92","0.0282235114123747"
"30_SC7","1","2","LK6-D07","69","-0.0223356909039516"
"30_SC7","1","2","LK6-D07","22","0.0250162376033091"
"30_SC7","1","2","LK6-D07","10","0.00255763799253216"
"30_SC7","1","2","LK6-D07","26","-0.0146062221545593"
"30_SC7","1","2","LK6-D07","19","-0.00523363"
"30_SC7","1","2","LK6-D07","78","-0.0166991639338718"
"30_SC7","1","2","LK6-D07","35","0.0189704631370553"
"30_SC7","1","2","LK6-D07","101","-0.0273449001638265"
"30_SC7","1","2","LK6-D07","46","-0.00291612648902413"
"30_SC7","1","2","LK6-D07","63","-0.0947924790052596"
"30_SC7","1","2","LK6-D07","43","-0.00700985163129416"
